U1D54C, MATHEMATICAL DOUBLE-STRUCK CAPITAL U   , Uopf
U1D54D, MATHEMATICAL DOUBLE-STRUCK CAPITAL V   , Vopf
U1D54E, MATHEMATICAL DOUBLE-STRUCK CAPITAL W   , Wopf
U1D54F, MATHEMATICAL DOUBLE-STRUCK CAPITAL X   , Xopf
U1D550, MATHEMATICAL DOUBLE-STRUCK CAPITAL Y   , Yopf
U1D552, MATHEMATICAL DOUBLE-STRUCK SMALL A     , aopf
U1D553, MATHEMATICAL DOUBLE-STRUCK SMALL B     , bopf
U1D554, MATHEMATICAL DOUBLE-STRUCK SMALL C     , copf
U1D555, MATHEMATICAL DOUBLE-STRUCK SMALL D     , dopf
U1D556, MATHEMATICAL DOUBLE-STRUCK SMALL E     , eopf
U1D557, MATHEMATICAL DOUBLE-STRUCK SMALL F     , fopf
U1D558, MATHEMATICAL DOUBLE-STRUCK SMALL G     , gopf
U1D559, MATHEMATICAL DOUBLE-STRUCK SMALL H     , hopf
U1D55A, MATHEMATICAL DOUBLE-STRUCK SMALL I     , iopf
U1D55B, MATHEMATICAL DOUBLE-STRUCK SMALL J     , jopf
U1D55C, MATHEMATICAL DOUBLE-STRUCK SMALL K     , kopf
U1D55D, MATHEMATICAL DOUBLE-STRUCK SMALL L     , lopf
U1D55E, MATHEMATICAL DOUBLE-STRUCK SMALL M     , mopf
U1D55F, MATHEMATICAL DOUBLE-STRUCK SMALL N     , nopf
U1D560, MATHEMATICAL DOUBLE-STRUCK SMALL O     , oopf
U1D561, MATHEMATICAL DOUBLE-STRUCK SMALL P     , popf
U1D562, MATHEMATICAL DOUBLE-STRUCK SMALL Q     , qopf
U1D563, MATHEMATICAL DOUBLE-STRUCK SMALL R     , ropf
U1D564, MATHEMATICAL DOUBLE-STRUCK SMALL S     , sopf
U1D565, MATHEMATICAL DOUBLE-STRUCK SMALL T     , topf
U1D566, MATHEMATICAL DOUBLE-STRUCK SMALL U     , uopf
U1D567, MATHEMATICAL DOUBLE-STRUCK SMALL V     , vopf
U1D568, MATHEMATICAL DOUBLE-STRUCK SMALL W     , wopf
U1D569, MATHEMATICAL DOUBLE-STRUCK SMALL X     , xopf
U1D56A, MATHEMATICAL DOUBLE-STRUCK SMALL Y     , yopf
U1D56B, MATHEMATICAL DOUBLE-STRUCK SMALL Z     , zopf
U1D56C, MATHEMATICAL BOLD FRAKTUR CAPITAL A    , 
U1D56D, MATHEMATICAL BOLD FRAKTUR CAPITAL B    , 
U1D56E, MATHEMATICAL BOLD FRAKTUR CAPITAL C    , 
U1D56F, MATHEMATICAL BOLD FRAKTUR CAPITAL D    , 
U1D570, MATHEMATICAL BOLD FRAKTUR CAPITAL E    , 
U1D571, MATHEMATICAL BOLD FRAKTUR CAPITAL F    , 
U1D572, MATHEMATICAL BOLD FRAKTUR CAPITAL G    , 
U1D573, MATHEMATICAL BOLD FRAKTUR CAPITAL H    , 
U1D574, MATHEMATICAL BOLD FRAKTUR CAPITAL I    , 
U1D575, MATHEMATICAL BOLD FRAKTUR CAPITAL J    , 
U1D576, MATHEMATICAL BOLD FRAKTUR CAPITAL K    , 
U1D577, MATHEMATICAL BOLD FRAKTUR CAPITAL L    , 
U1D578, MATHEMATICAL BOLD FRAKTUR CAPITAL M    , 
U1D579, MATHEMATICAL BOLD FRAKTUR CAPITAL N    , 
U1D57A, MATHEMATICAL BOLD FRAKTUR CAPITAL O    , 
U1D57B, MATHEMATICAL BOLD FRAKTUR CAPITAL P    , 
U1D57C, MATHEMATICAL BOLD FRAKTUR CAPITAL Q    , 
U1D57D, MATHEMATICAL BOLD FRAKTUR CAPITAL R    , 
U1D57E, MATHEMATICAL BOLD FRAKTUR CAPITAL S    , 
U1D57F, MATHEMATICAL BOLD FRAKTUR CAPITAL T    , 
U1D580, MATHEMATICAL BOLD FRAKTUR CAPITAL U    , 
U1D581, MATHEMATICAL BOLD FRAKTUR CAPITAL V    , 
U1D582, MATHEMATICAL BOLD FRAKTUR CAPITAL W    , 
U1D583, MATHEMATICAL BOLD FRAKTUR CAPITAL X    , 
U1D584, MATHEMATICAL BOLD FRAKTUR CAPITAL Y    , 
U1D585, MATHEMATICAL BOLD FRAKTUR CAPITAL Z    , 
U1D586, MATHEMATICAL BOLD FRAKTUR SMALL A      , 
U1D587, MATHEMATICAL BOLD FRAKTUR SMALL B      , 
U1D588, MATHEMATICAL BOLD FRAKTUR SMALL C      , 
U1D589, MATHEMATICAL BOLD FRAKTUR SMALL D      , 
U1D58A, MATHEMATICAL BOLD FRAKTUR SMALL E      , 
U1D58B, MATHEMATICAL BOLD FRAKTUR SMALL F      , 
U1D58C, MATHEMATICAL BOLD FRAKTUR SMALL G      , 
U1D58D, MATHEMATICAL BOLD FRAKTUR SMALL H      , 
U1D58E, MATHEMATICAL BOLD FRAKTUR SMALL I      , 
U1D58F, MATHEMATICAL BOLD FRAKTUR SMALL J      , 
U1D590, MATHEMATICAL BOLD FRAKTUR SMALL K      , 
U1D591, MATHEMATICAL BOLD FRAKTUR SMALL L      , 
U1D592, MATHEMATICAL BOLD FRAKTUR SMALL M      , 
U1D593, MATHEMATICAL BOLD FRAKTUR SMALL N      , 
U1D594, MATHEMATICAL BOLD FRAKTUR SMALL O      , 
U1D595, MATHEMATICAL BOLD FRAKTUR SMALL P      , 
U1D596, MATHEMATICAL BOLD FRAKTUR SMALL Q      , 
U1D597, MATHEMATICAL BOLD FRAKTUR SMALL R      , 
U1D598, MATHEMATICAL BOLD FRAKTUR SMALL S      , 
U1D599, MATHEMATICAL BOLD FRAKTUR SMALL T      , 
U1D59A, MATHEMATICAL BOLD FRAKTUR SMALL U      , 
U1D59B, MATHEMATICAL BOLD FRAKTUR SMALL V      , 
U1D59C, MATHEMATICAL BOLD FRAKTUR SMALL W      , 
U1D59D, MATHEMATICAL BOLD FRAKTUR SMALL X      , 
U1D59E, MATHEMATICAL BOLD FRAKTUR SMALL Y      , 
U1D59F, MATHEMATICAL BOLD FRAKTUR SMALL Z      , 
U1D5A0, MATHEMATICAL SANS-SERIF CAPITAL A      , 
U1D5A1, MATHEMATICAL SANS-SERIF CAPITAL B      , 
U1D5A2, MATHEMATICAL SANS-SERIF CAPITAL C      , 
U1D5A3, MATHEMATICAL SANS-SERIF CAPITAL D      , 
U1D5A4, MATHEMATICAL SANS-SERIF CAPITAL E      , 
U1D5A5, MATHEMATICAL SANS-SERIF CAPITAL F      , 
U1D5A6, MATHEMATICAL SANS-SERIF CAPITAL G      , 
U1D5A7, MATHEMATICAL SANS-SERIF CAPITAL H      , 
U1D5A8, MATHEMATICAL SANS-SERIF CAPITAL I      , 
U1D5A9, MATHEMATICAL SANS-SERIF CAPITAL J      , 
U1D5AA, MATHEMATICAL SANS-SERIF CAPITAL K      , 
U1D5AB, MATHEMATICAL SANS-SERIF CAPITAL L      , 
U1D5AC, MATHEMATICAL SANS-SERIF CAPITAL M      , 
U1D5AD, MATHEMATICAL SANS-SERIF CAPITAL N      , 
U1D5AE, MATHEMATICAL SANS-SERIF CAPITAL O      , 
U1D5AF, MATHEMATICAL SANS-SERIF CAPITAL P      , 
U1D5B0, MATHEMATICAL SANS-SERIF CAPITAL Q      , 
U1D5B1, MATHEMATICAL SANS-SERIF CAPITAL R      , 
U1D5B2, MATHEMATICAL SANS-SERIF CAPITAL S      , 
U1D5B3, MATHEMATICAL SANS-SERIF CAPITAL T      , 
U1D5B4, MATHEMATICAL SANS-SERIF CAPITAL U      , 
U1D5B5, MATHEMATICAL SANS-SERIF CAPITAL V      , 
U1D5B6, MATHEMATICAL SANS-SERIF CAPITAL W      , 
U1D5B7, MATHEMATICAL SANS-SERIF CAPITAL X      , 
U1D5B8, MATHEMATICAL SANS-SERIF CAPITAL Y      , 
U1D5B9, MATHEMATICAL SANS-SERIF CAPITAL Z      , 
U1D5BA, MATHEMATICAL SANS-SERIF SMALL A        , 
U1D5BB, MATHEMATICAL SANS-SERIF SMALL B        , 
U1D5BC, MATHEMATICAL SANS-SERIF SMALL C        , 
U1D5BD, MATHEMATICAL SANS-SERIF SMALL D        , 
U1D5BE, MATHEMATICAL SANS-SERIF SMALL E        , 
U1D5BF, MATHEMATICAL SANS-SERIF SMALL F        , 
U1D5C0, MATHEMATICAL SANS-SERIF SMALL G        , 
U1D5C1, MATHEMATICAL SANS-SERIF SMALL H        , 
U1D5C2, MATHEMATICAL SANS-SERIF SMALL I        , 
U1D5C3, MATHEMATICAL SANS-SERIF SMALL J        , 
U1D5C4, MATHEMATICAL SANS-SERIF SMALL K        , 
U1D5C5, MATHEMATICAL SANS-SERIF SMALL L        , 
U1D5C6, MATHEMATICAL SANS-SERIF SMALL M        , 
U1D5C7, MATHEMATICAL SANS-SERIF SMALL N        , 
U1D5C8, MATHEMATICAL SANS-SERIF SMALL O        , 
U1D5C9, MATHEMATICAL SANS-SERIF SMALL P        , 
U1D5CA, MATHEMATICAL SANS-SERIF SMALL Q        , 
U1D5CB, MATHEMATICAL SANS-SERIF SMALL R        , 
U1D5CC, MATHEMATICAL SANS-SERIF SMALL S        , 
U1D5CD, MATHEMATICAL SANS-SERIF SMALL T        , 
U1D5CE, MATHEMATICAL SANS-SERIF SMALL U        , 
U1D5CF, MATHEMATICAL SANS-SERIF SMALL V        , 
U1D5D0, MATHEMATICAL SANS-SERIF SMALL W        , 
U1D5D1, MATHEMATICAL SANS-SERIF SMALL X        , 
U1D5D2, MATHEMATICAL SANS-SERIF SMALL Y        , 
U1D5D3, MATHEMATICAL SANS-SERIF SMALL Z        , 
U1D5D4, MATHEMATICAL SANS-SERIF BOLD CAPITAL A , 
U1D5D5, MATHEMATICAL SANS-SERIF BOLD CAPITAL B , 
U1D5D6, MATHEMATICAL SANS-SERIF BOLD CAPITAL C , 
U1D5D7, MATHEMATICAL SANS-SERIF BOLD CAPITAL D , 
U1D5D8, MATHEMATICAL SANS-SERIF BOLD CAPITAL E , 
U1D5D9, MATHEMATICAL SANS-SERIF BOLD CAPITAL F , 
U1D5DA, MATHEMATICAL SANS-SERIF BOLD CAPITAL G , 
U1D5DB, MATHEMATICAL SANS-SERIF BOLD CAPITAL H , 
U1D5DC, MATHEMATICAL SANS-SERIF BOLD CAPITAL I , 
U1D5DD, MATHEMATICAL SANS-SERIF BOLD CAPITAL J , 
U1D5DE, MATHEMATICAL SANS-SERIF BOLD CAPITAL K , 
U1D5DF, MATHEMATICAL SANS-SERIF BOLD CAPITAL L , 
U1D5E0, MATHEMATICAL SANS-SERIF BOLD CAPITAL M , 
U1D5E1, MATHEMATICAL SANS-SERIF BOLD CAPITAL N , 
U1D5E2, MATHEMATICAL SANS-SERIF BOLD CAPITAL O , 
U1D5E3, MATHEMATICAL SANS-SERIF BOLD CAPITAL P , 
U1D5E4, MATHEMATICAL SANS-SERIF BOLD CAPITAL Q , 
U1D5E5, MATHEMATICAL SANS-SERIF BOLD CAPITAL R , 
U1D5E6, MATHEMATICAL SANS-SERIF BOLD CAPITAL S , 
U1D5E7, MATHEMATICAL SANS-SERIF BOLD CAPITAL T , 
U1D5E8, MATHEMATICAL SANS-SERIF BOLD CAPITAL U , 
U1D5E9, MATHEMATICAL SANS-SERIF BOLD CAPITAL V , 
U1D5EA, MATHEMATICAL SANS-SERIF BOLD CAPITAL W , 
U1D5EB, MATHEMATICAL SANS-SERIF BOLD CAPITAL X , 
U1D5EC, MATHEMATICAL SANS-SERIF BOLD CAPITAL Y , 
U1D5ED, MATHEMATICAL SANS-SERIF BOLD CAPITAL Z , 
U1D5EE, MATHEMATICAL SANS-SERIF BOLD SMALL A   , 
U1D5EF, MATHEMATICAL SANS-SERIF BOLD SMALL B   , 
U1D5F0, MATHEMATICAL SANS-SERIF BOLD SMALL C   , 
U1D5F1, MATHEMATICAL SANS-SERIF BOLD SMALL D   , 
U1D5F2, MATHEMATICAL SANS-SERIF BOLD SMALL E   , 
U1D5F3, MATHEMATICAL SANS-SERIF BOLD SMALL F   , 
U1D5F4, MATHEMATICAL SANS-SERIF BOLD SMALL G   , 
U1D5F5, MATHEMATICAL SANS-SERIF BOLD SMALL H   , 
U1D5F6, MATHEMATICAL SANS-SERIF BOLD SMALL I   , 
U1D5F7, MATHEMATICAL SANS-SERIF BOLD SMALL J   , 
U1D5F8, MATHEMATICAL SANS-SERIF BOLD SMALL K   , 
U1D5F9, MATHEMATICAL SANS-SERIF BOLD SMALL L   , 
U1D5FA, MATHEMATICAL SANS-SERIF BOLD SMALL M   , 
U1D5FB, MATHEMATICAL SANS-SERIF BOLD SMALL N   , 
U1D5FC, MATHEMATICAL SANS-SERIF BOLD SMALL O   , 
U1D5FD, MATHEMATICAL SANS-SERIF BOLD SMALL P   , 
U1D5FE, MATHEMATICAL SANS-SERIF BOLD SMALL Q   , 
U1D5FF, MATHEMATICAL SANS-SERIF BOLD SMALL R   , 
U1D600, MATHEMATICAL SANS-SERIF BOLD SMALL S   , 
U1D601, MATHEMATICAL SANS-SERIF BOLD SMALL T   , 
U1D602, MATHEMATICAL SANS-SERIF BOLD SMALL U   , 
U1D603, MATHEMATICAL SANS-SERIF BOLD SMALL V   , 
U1D604, MATHEMATICAL SANS-SERIF BOLD SMALL W   , 
U1D605, MATHEMATICAL SANS-SERIF BOLD SMALL X   , 
U1D606, MATHEMATICAL SANS-SERIF BOLD SMALL Y   , 
U1D607, MATHEMATICAL SANS-SERIF BOLD SMALL Z   , 
U1D608, MATHEMATICAL SANS-SERIF ITALIC CAPITAL A, 
U1D609, MATHEMATICAL SANS-SERIF ITALIC CAPITAL B, 
U1D60A, MATHEMATICAL SANS-SERIF ITALIC CAPITAL C, 
U1D60B, MATHEMATICAL SANS-SERIF ITALIC CAPITAL D, 
U1D60C, MATHEMATICAL SANS-SERIF ITALIC CAPITAL E, 
U1D60D, MATHEMATICAL SANS-SERIF ITALIC CAPITAL F, 
U1D60E, MATHEMATICAL SANS-SERIF ITALIC CAPITAL G, 
U1D60F, MATHEMATICAL SANS-SERIF ITALIC CAPITAL H, 
U1D610, MATHEMATICAL SANS-SERIF ITALIC CAPITAL I, 
U1D611, MATHEMATICAL SANS-SERIF ITALIC CAPITAL J, 
U1D612, MATHEMATICAL SANS-SERIF ITALIC CAPITAL K, 
U1D613, MATHEMATICAL SANS-SERIF ITALIC CAPITAL L, 
U1D614, MATHEMATICAL SANS-SERIF ITALIC CAPITAL M, 
U1D615, MATHEMATICAL SANS-SERIF ITALIC CAPITAL N, 
U1D616, MATHEMATICAL SANS-SERIF ITALIC CAPITAL O, 
U1D617, MATHEMATICAL SANS-SERIF ITALIC CAPITAL P, 
U1D618, MATHEMATICAL SANS-SERIF ITALIC CAPITAL Q, 
U1D619, MATHEMATICAL SANS-SERIF ITALIC CAPITAL R, 
U1D61A, MATHEMATICAL SANS-SERIF ITALIC CAPITAL S, 
U1D61B, MATHEMATICAL SANS-SERIF ITALIC CAPITAL T, 
U1D61C, MATHEMATICAL SANS-SERIF ITALIC CAPITAL U, 
U1D61D, MATHEMATICAL SANS-SERIF ITALIC CAPITAL V, 
U1D61E, MATHEMATICAL SANS-SERIF ITALIC CAPITAL W, 
U1D61F, MATHEMATICAL SANS-SERIF ITALIC CAPITAL X, 
U1D620, MATHEMATICAL SANS-SERIF ITALIC CAPITAL Y, 
U1D621, MATHEMATICAL SANS-SERIF ITALIC CAPITAL Z, 
U1D622, MATHEMATICAL SANS-SERIF ITALIC SMALL A , 
U1D623, MATHEMATICAL SANS-SERIF ITALIC SMALL B , 
U1D624, MATHEMATICAL SANS-SERIF ITALIC SMALL C , 
U1D625, MATHEMATICAL SANS-SERIF ITALIC SMALL D , 
U1D626, MATHEMATICAL SANS-SERIF ITALIC SMALL E , 
U1D627, MATHEMATICAL SANS-SERIF ITALIC SMALL F , 
U1D628, MATHEMATICAL SANS-SERIF ITALIC SMALL G , 
U1D629, MATHEMATICAL SANS-SERIF ITALIC SMALL H , 
U1D62A, MATHEMATICAL SANS-SERIF ITALIC SMALL I , 
U1D62B, MATHEMATICAL SANS-SERIF ITALIC SMALL J , 
U1D62C, MATHEMATICAL SANS-SERIF ITALIC SMALL K , 
U1D62D, MATHEMATICAL SANS-SERIF ITALIC SMALL L , 
U1D62E, MATHEMATICAL SANS-SERIF ITALIC SMALL M , 
U1D62F, MATHEMATICAL SANS-SERIF ITALIC SMALL N , 
U1D630, MATHEMATICAL SANS-SERIF ITALIC SMALL O , 
U1D631, MATHEMATICAL SANS-SERIF ITALIC SMALL P , 
U1D632, MATHEMATICAL SANS-SERIF ITALIC SMALL Q , 
U1D633, MATHEMATICAL SANS-SERIF ITALIC SMALL R , 
U1D634, MATHEMATICAL SANS-SERIF ITALIC SMALL S , 
U1D635, MATHEMATICAL SANS-SERIF ITALIC SMALL T , 
U1D636, MATHEMATICAL SANS-SERIF ITALIC SMALL U , 
U1D637, MATHEMATICAL SANS-SERIF ITALIC SMALL V , 
U1D638, MATHEMATICAL SANS-SERIF ITALIC SMALL W , 
U1D639, MATHEMATICAL SANS-SERIF ITALIC SMALL X , 
U1D63A, MATHEMATICAL SANS-SERIF ITALIC SMALL Y , 
U1D63B, MATHEMATICAL SANS-SERIF ITALIC SMALL Z , 
U1D63C, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL A, 
U1D63D, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL B, 
U1D63E, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL C, 
U1D63F, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL D, 
U1D640, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL E, 
U1D641, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL F, 
U1D642, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL G, 
U1D643, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL H, 
U1D644, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL I, 
U1D645, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL J, 
U1D646, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL K, 
U1D647, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL L, 
U1D648, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL M, 
U1D649, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL N, 
U1D64A, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL O, 
U1D64B, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL P, 
U1D64C, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL Q, 
U1D64D, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL R, 
U1D64E, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL S, 
U1D64F, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL T, 
U1D650, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL U, 
U1D651, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL V, 
U1D652, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL W, 
U1D653, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL X, 
U1D654, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL Y, 
U1D655, MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL Z, 
U1D656, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL A, 
U1D657, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL B, 
U1D658, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL C, 
U1D659, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL D, 
U1D65A, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL E, 
U1D65B, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL F, 
U1D65C, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL G, 
U1D65D, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL H, 
U1D65E, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL I, 
U1D65F, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL J, 
U1D660, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL K, 
U1D661, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL L, 
U1D662, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL M, 
U1D663, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL N, 
U1D664, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL O, 
U1D665, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL P, 
U1D666, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL Q, 
U1D667, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL R, 
U1D668, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL S, 
U1D669, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL T, 
U1D66A, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL U, 
U1D66B, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL V, 
U1D66C, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL W, 
U1D66D, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL X, 
U1D66E, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL Y, 
U1D66F, MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL Z, 
U1D670, MATHEMATICAL MONOSPACE CAPITAL A       , 
U1D671, MATHEMATICAL MONOSPACE CAPITAL B       , 
U1D672, MATHEMATICAL MONOSPACE CAPITAL C       , 
U1D673, MATHEMATICAL MONOSPACE CAPITAL D       , 
U1D674, MATHEMATICAL MONOSPACE CAPITAL E       , 
U1D675, MATHEMATICAL MONOSPACE CAPITAL F       , 
U1D676, MATHEMATICAL MONOSPACE CAPITAL G       , 
U1D677, MATHEMATICAL MONOSPACE CAPITAL H       , 
U1D678, MATHEMATICAL MONOSPACE CAPITAL I       , 
U1D679, MATHEMATICAL MONOSPACE CAPITAL J       , 
U1D67A, MATHEMATICAL MONOSPACE CAPITAL K       , 
U1D67B, MATHEMATICAL MONOSPACE CAPITAL L       , 
U1D67C, MATHEMATICAL MONOSPACE CAPITAL M       , 
U1D67D, MATHEMATICAL MONOSPACE CAPITAL N       , 
U1D67E, MATHEMATICAL MONOSPACE CAPITAL O       , 
U1D67F, MATHEMATICAL MONOSPACE CAPITAL P       , 
U1D680, MATHEMATICAL MONOSPACE CAPITAL Q       , 
U1D681, MATHEMATICAL MONOSPACE CAPITAL R       , 
U1D682, MATHEMATICAL MONOSPACE CAPITAL S       , 
U1D683, MATHEMATICAL MONOSPACE CAPITAL T       , 
U1D684, MATHEMATICAL MONOSPACE CAPITAL U       , 
U1D685, MATHEMATICAL MONOSPACE CAPITAL V       , 
U1D686, MATHEMATICAL MONOSPACE CAPITAL W       , 
U1D687, MATHEMATICAL MONOSPACE CAPITAL X       , 
U1D688, MATHEMATICAL MONOSPACE CAPITAL Y       , 
U1D689, MATHEMATICAL MONOSPACE CAPITAL Z       , 
U1D68A, MATHEMATICAL MONOSPACE SMALL A         , 
U1D68B, MATHEMATICAL MONOSPACE SMALL B         , 
U1D68C, MATHEMATICAL MONOSPACE SMALL C         , 
U1D68D, MATHEMATICAL MONOSPACE SMALL D         , 
U1D68E, MATHEMATICAL MONOSPACE SMALL E         , 
U1D68F, MATHEMATICAL MONOSPACE SMALL F         , 
U1D690, MATHEMATICAL MONOSPACE SMALL G         , 
U1D691, MATHEMATICAL MONOSPACE SMALL H         , 
U1D692, MATHEMATICAL MONOSPACE SMALL I         , 
U1D693, MATHEMATICAL MONOSPACE SMALL J         , 
U1D694, MATHEMATICAL MONOSPACE SMALL K         , 
U1D695, MATHEMATICAL MONOSPACE SMALL L         , 
U1D696, MATHEMATICAL MONOSPACE SMALL M         , 
U1D697, MATHEMATICAL MONOSPACE SMALL N         , 
U1D698, MATHEMATICAL MONOSPACE SMALL O         , 
U1D699, MATHEMATICAL MONOSPACE SMALL P         , 
U1D69A, MATHEMATICAL MONOSPACE SMALL Q         , 
U1D69B, MATHEMATICAL MONOSPACE SMALL R         , 
U1D69C, MATHEMATICAL MONOSPACE SMALL S         , 
U1D69D, MATHEMATICAL MONOSPACE SMALL T         , 
U1D69E, MATHEMATICAL MONOSPACE SMALL U         , 
U1D69F, MATHEMATICAL MONOSPACE SMALL V         , 
U1D6A0, MATHEMATICAL MONOSPACE SMALL W         , 
U1D6A1, MATHEMATICAL MONOSPACE SMALL X         , 
U1D6A2, MATHEMATICAL MONOSPACE SMALL Y         , 
U1D6A3, MATHEMATICAL MONOSPACE SMALL Z         , 
U1D6A8, MATHEMATICAL BOLD CAPITAL ALPHA        , 
U1D6A9, MATHEMATICAL BOLD CAPITAL BETA         , 
U1D6AA, MATHEMATICAL BOLD CAPITAL GAMMA        , 
U1D6AB, MATHEMATICAL BOLD CAPITAL DELTA        , 
U1D6AC, MATHEMATICAL BOLD CAPITAL EPSILON      , 
U1D6AD, MATHEMATICAL BOLD CAPITAL ZETA         , 
U1D6AE, MATHEMATICAL BOLD CAPITAL ETA          , 
U1D6AF, MATHEMATICAL BOLD CAPITAL THETA        , 
U1D6B0, MATHEMATICAL BOLD CAPITAL IOTA         , 
U1D6B1, MATHEMATICAL BOLD CAPITAL KAPPA        , 
U1D6B2, MATHEMATICAL BOLD CAPITAL LAMDA        , 
U1D6B3, MATHEMATICAL BOLD CAPITAL MU           , 
U1D6B4, MATHEMATICAL BOLD CAPITAL NU           , 
U1D6B5, MATHEMATICAL BOLD CAPITAL XI           , 
U1D6B6, MATHEMATICAL BOLD CAPITAL OMICRON      , 
U1D6B7, MATHEMATICAL BOLD CAPITAL PI           , 
U1D6B8, MATHEMATICAL BOLD CAPITAL RHO          , 
U1D6B9, MATHEMATICAL BOLD CAPITAL THETA SYMBOL , 
U1D6BA, MATHEMATICAL BOLD CAPITAL SIGMA        , 
U1D6BB, MATHEMATICAL BOLD CAPITAL TAU          , 
U1D6BC, MATHEMATICAL BOLD CAPITAL UPSILON      , 
U1D6BD, MATHEMATICAL BOLD CAPITAL PHI          , 
U1D6BE, MATHEMATICAL BOLD CAPITAL CHI          , 
U1D6BF, MATHEMATICAL BOLD CAPITAL PSI          , 
U1D6C0, MATHEMATICAL BOLD CAPITAL OMEGA        , 
U1D6C1, MATHEMATICAL BOLD NABLA                , 
U1D6C2, MATHEMATICAL BOLD SMALL ALPHA          , 
U1D6C3, MATHEMATICAL BOLD SMALL BETA           , 
U1D6C4, MATHEMATICAL BOLD SMALL GAMMA          , 
U1D6C5, MATHEMATICAL BOLD SMALL DELTA          , 
U1D6C6, MATHEMATICAL BOLD SMALL EPSILON        , 
U1D6C7, MATHEMATICAL BOLD SMALL ZETA           , 
U1D6C8, MATHEMATICAL BOLD SMALL ETA            , 
U1D6C9, MATHEMATICAL BOLD SMALL THETA          , 
U1D6CA, MATHEMATICAL BOLD SMALL IOTA           , 
U1D6CB, MATHEMATICAL BOLD SMALL KAPPA          , 
U1D6CC, MATHEMATICAL BOLD SMALL LAMDA          , 
U1D6CD, MATHEMATICAL BOLD SMALL MU             , 
U1D6CE, MATHEMATICAL BOLD SMALL NU             , 
U1D6CF, MATHEMATICAL BOLD SMALL XI             , 
U1D6D0, MATHEMATICAL BOLD SMALL OMICRON        , 
U1D6D1, MATHEMATICAL BOLD SMALL PI             , 
U1D6D2, MATHEMATICAL BOLD SMALL RHO            , 
U1D6D3, MATHEMATICAL BOLD SMALL FINAL SIGMA    , 
U1D6D4, MATHEMATICAL BOLD SMALL SIGMA          , 
U1D6D5, MATHEMATICAL BOLD SMALL TAU            , 
U1D6D6, MATHEMATICAL BOLD SMALL UPSILON        , 
U1D6D7, MATHEMATICAL BOLD SMALL PHI            , 
U1D6D8, MATHEMATICAL BOLD SMALL CHI            , 
